word_id,incomparable,comparative,superlative,short_m,short_f,short_n,short_pl,decl_m_id,decl_f_id,decl_n_id,decl_pl_id
2296,0,сла'ще,сладча'йший,сла'док,сладка',сла'дко,сла'дки,19418,19419,19420,19421
2307,0,плотне'е,плотне'йший,пло'тен,плотна',пло'тно,"пло'тны,плотны'",14806,14807,14808,14809
2314,0,ужа'снее,ужа'снейший,ужа'сен,ужа'сна,ужа'сно,ужа'сны,22034,22035,22036,22037
2323,,,,,,,,83250,83251,83252,83253
2324,0,деше'вле,дешеве'йший,дёшев,дешева',дёшево,дёшевы,4894,4895,4896,4897
2325,0,,,го'лоден,голодна',голо'дно,"голо'дны,голодны'",4112,4113,4114,4115
2327,0,душе'внее,,душе'вен,душе'вна,душе'вно,душе'вны,5531,5532,5533,5534
2344,0,,,"оте'чественен,оте'чествен",оте'чественна,оте'чественно,оте'чественны,13581,13582,13583,13584
2351,0,,,бесконе'чен,бесконе'чна,бесконе'чно,бесконе'чны,1508,1509,1510,1511
2353,0,активне'е,активне'йший,акти'вен,акти'вна,акти'вно,акти'вны,389,390,391,392
2357,0,,,жи'знен,жи'зненна,жи'зненно,жи'зненны,5862,5863,5864,5865
2362,1,,,,вече'рня,вече'рне,вече'рни,2678,2679,2680,2681
2363,0,,,сы'р,сыра',сы'ро,сы'ры,20902,20903,20904,20905
2372,,,,волше'бен,волше'бна,волше'бно,волше'бны,3165,3166,3167,3168
2376,,,,,,,,22431,22432,22433,22434
2391,0,,,случа'ен,случа'йна,случа'йно,случа'йны,19527,19528,19529,19530
2404,0,,,возду'шен,возду'шна,возду'шно,возду'шны,3058,3059,3060,3061
2406,,,,,,,,5601,5602,5603,5604
2421,0,,,спорти'вен,спорти'вна,спорти'вно,спорти'вны,20179,20180,20181,20182
2424,0,неви'димее,са'мый неви'димый,неви'дим,неви'дима,неви'димо,неви'димы,11772,11773,11774,11775
2431,,,,жа'лок,жалка',жа'лко,жа'лки,5701,5702,5703,5704
2446,,,,,,,,9571,9572,9573,9574
2451,,,,,,,,8426,8427,8428,8429
2453,0,,,,,,,21073,21074,21075,21076
2454,,,,ве'щ,ве'ща,ве'ще,ве'щи,2696,2697,2698,2699
2457,0,смеле'е,смеле'йший,сме'л,смела',сме'ло,"сме'лы,смелы'",19558,19559,19560,19561
2468,0,,,,,,,7989,7990,7991,7992
2479,0,,,,,,,4778,4779,4780,4781
2480,,,,совме'стен,совме'стна,совме'стно,совме'стны,19756,19757,19758,19759
2481,0,,,противополо'жен,противополо'жна,противополо'жно,противополо'жны,16961,16962,16963,16964
2490,0,,,о'пытен,о'пытна,о'пытно,о'пытны,13304,13305,13306,13307
2497,,,,неве'дом,неве'дома,неве'домо,неве'домы,11730,11731,11732,11733
2507,0,,,одина'ков,одина'ково,одина'кова,одина'ковы,13013,13014,13015,13016
2509,,,,,,,,5592,5593,5594,5595
2517,0,,,допусти'м,допусти'ма,допусти'мо,допусти'мы,5277,5278,5279,5280
2527,0,,,кри'в,крива',кри'во,кри'вы,9049,9050,9051,9052
2532,0,,жесточа'йший,жесто'к,"жесто'ка,жестока'",жесто'ко,жесто'ки,5817,5818,5819,5820
2535,,,,,,,,3878,3879,3880,3881
2536,0,,,,,,,15392,15393,15394,15395
2537,,,,,,,,24515,24516,24517,24518
2561,0,,,поня'тен,поня'тна,поня'тно,поня'тны,15542,15543,15544,15545
2567,0,,,"худо'жественен,,худо'жествен",худо'жественна,худо'жественно,худо'жественны,23154,23155,23156,23157
2579,0,,,досто'ин,досто'йна,досто'йно,досто'йны,5329,5330,5331,5332
2585,0,,,,,,,9534,9535,9536,9537
2589,1,,,дополни'телен,дополни'тельна,дополни'тельно,дополни'тельны,5267,5268,5269,5270
2599,0,,,*петербу'ргск,*петербу'ргска,*петербу'ргско,петербу'ргски,24932,24933,24934,24935
2610,,,,стекля'нен,стекля'нна,стекля'нно,стекля'нны,20398,20399,20400,20401
2624,,,,материа'лен,материа'льна,материа'льно,материа'льны,10311,10312,10313,10314
2628,0,,,"таи'нственен, таи'нствен",таи'нственна,таи'нственно,таи'нственны,24936,24937,24938,24939
2634,0,,,,,,,21440,21441,21442,21443
2637,,,,секре'тен,секре'тна,секре'тно,секре'тны,18939,18940,18941,18942
2644,0,суро'вее,суро'вейший,суро'в,суро'ва,суро'во,суро'вы,20793,20794,20795,20796
2646,0,,,служе'бен,служе'бна,служе'бно,служе'бны,19509,19510,19511,19512
2647,,,,го'рен,го'рна,го'рно,го'рны,4222,4223,4224,4225
2648,0,дурне'е,дурне'йший,дурён,дурна',ду'рно,ду'рны,5505,5506,5507,5508
2650,0,,,необыкнове'нен,необыкнове'нна,необыкнове'нно,необыкнове'нн,12026,12027,12028,12029
2659,0,заме'тнее,,заме'тен,заме'тна,заме'тно,заме'тны,6182,6183,6184,6185
2664,0,,,отли'чен,отли'чна,отли'чно,отли'чны,13630,13631,13632,13633
2692,,,,грома'ден,грома'дна,грома'дно,грома'дны,4436,4437,4438,4439
2693,0,,,ма'стерск,ма'стерска,ма'стерско,ма'стерски,24948,24949,24950,24951
2697,0,,,сне'жен,сне'жна,сне'жно,сне'жны,19654,19655,19656,19657
2722,1,,,,,,,20155,20156,20157,20158
2739,0,,,культу'рен,культу'рна,культу'рно,культу'рны,9277,9278,9279,9280
2742,,,,,,,,3284,3285,3286,3287
2750,0,,,неторопли'в,неторопли'ва,неторопли'во,неторопли'вы,12289,12290,12291,12292
2753,0,,,*посторо'нен,посторо'ння,посторо'нне,посторо'нни,24954,24955,24956,24957
2757,,,,,,,,21686,21687,21688,21689
2765,,,,,,,,8843,8844,8845,8846
2776,,,,всео'бщ,всео'бща,всео'бще,всео'бщи,3360,3361,3362,3363
2788,,,,,,,,20031,20032,20033,20034
2795,0,славне'е,славне'йший,сла'вен,славна',сла'вно,сла'вны,19406,19407,19408,19409
2830,0,,,надёжен,надёжна,надёжно,надёжны,11362,11363,11364,11365
2831,0,,,лишён,лишена',лишено',лишены',9820,9821,9822,9823
2841,,,,,,,,23191,23192,23193,23194
2851,,,,,,,,10124,10125,10126,10127
2866,0,,,характе'рен,характе'рна,характе'рно,характе'рны,22939,22940,22941,22942
2874,0,,,я'вен,я'вна,я'вно,я'вны,24430,24431,24432,24433
2881,,,,,,,,3847,3848,3849,3850
2887,0,,,пло'сок,"пло'ска,плоска'",пло'ско,пло'ски,14790,14791,14792,14793
2889,0,,,дли'телен,дли'тельна,дли'тельно,дли'тельны,5065,5066,5067,5068
2891,,,,,,,,24180,24181,24182,24183
2899,0,,,,,,,4824,4825,4826,4827
2910,0,,,,,,,83266,83267,83268,83269
2929,,,,—,стальна',стально',стальны',20286,20287,20288,20289
2935,0,,,жи'рен,жирна',жи'рно,"жи'рны,жирны'",5885,5886,5887,5888
2938,0,,,ва'нен,ва'нна,ва'нно,ва'нны,24968,24969,24970,24971
2950,,,,,,,,15023,15024,15025,15026
2951,0,,,,,,,1858,1859,1860,1861
2971,0,,,ра'д,ра'да,ра'до,ра'ды,17407,17408,17409,17410
2974,,,,музыка'лен,музыка'льна,музыка'льно,музыка'льны,11135,11136,11137,11138
2979,0,операти'внее,,операти'вен,операти'вна,операти'вно,операти'вны,13226,13227,13228,13229
2981,,,,великоле'пен,великоле'пна,великоле'пно,великоле'пны,2501,2502,2503,2504
2985,0,,,сле'п,слепа',сле'по,сле'пы,24974,24975,24976,24977
2988,,,,,приёмна,приёмно,приёмны,16338,16339,16340,16341
2989,0,,,,,,,15176,15177,15178,15179
3003,0,,,,,,,2183,2184,2185,2186
3011,0,,,невероя'тен,невероя'тна,невероя'тно,невероя'тны,11756,11757,11758,11759
3013,,,,скры'т,скры'та,скры'то,скры'ты,19375,19376,19377,19378
3029,0,жа'рче,жарча'йший,жа'рок,жарка',жа'рко,жа'рки,5725,5726,5727,5728
3034,0,,,,,,,11703,11704,11705,11706
3045,,,,,,,,11827,11828,11829,11830
3047,,,,,,,,15304,15305,15306,15307
3050,0,,,вла'жен,влажна',вла'жно,влажны',2883,2884,2885,2886
3051,0,,,,,,,5497,5498,5499,5500
3052,0,,,це'нен,"це'нна,ценна'",це'нно,це'нны,23242,23243,23244,23245
3055,0,,,иску'сственен,иску'сственна,иску'сственно,иску'сственны,7270,7271,7272,7273
3056,,,,уважа'ем,уважа'ема,уважа'емо,уважа'емы,21892,21893,21894,21895
3058,0,,,"пи'сьменен,пи'сьмен",пи'сьменна,пи'сьменно,пи'сьменны,14641,14642,14643,14644
3064,0,"хитре'е;хитре'й",хитре'йший,хитёр,хитра',хи'тро,хи'тры хитры',22992,22993,22994,22995
3067,1,,,,,,,15708,15709,15710,15711
3073,0,,,,осе'ння,осе'нне,осе'нни,13405,13406,13407,13408
3076,,,,,,,,4861,4862,4863,4864
3089,0,,,,,,,17123,17124,17125,17126
3098,0,,,непра'вилен,непра'вильна,непра'вильно,непра'вильны,12141,12142,12143,12144
3107,,,,,,,,19837,19838,19839,19840
3110,,,,уста'л,уста'ла,уста'ло,уста'лы,22361,22362,22363,22364
3120,0,,,прили'чен,прили'чна,прили'чно,прили'чны,16394,16395,16396,16397
3123,0,тесне'е,са'мый те'сный,те'сен,тесна',те'сно,"те'сны,тесны'",21253,21254,21255,21256
3126,,,,уче'бен,уче'бна,уче'бно,уче'бны,22469,22470,22471,22472
3137,,,,гру'стен,грустна',гру'стно,"гру'стны,грустны'",4495,4496,4497,4498
3153,0,,,чуде'сен,чуде'сна,чуде'сно,чуде'сны,23619,23620,23621,23622
3163,0,,,,,,,13145,13146,13147,13148
3165,0,,,крова'в,крова'ва,крова'во,крова'вы,9074,9075,9076,9077
3168,0,,,,,,,97700,97701,97702,97703
3177,0,,,недово'лен,недово'льна,недово'льно,недово'льны,11853,11854,11855,11856
3184,0,,,во'лен,вольна',во'льно,"во'льны,вольны'",3172,3173,3174,3175
3185,,,,зага'дочен,зага'дочна,зага'дочно,зага'дочны,6005,6006,6007,6008
3188,0,,,заключён,заключена',заключено',заключены',6112,6113,6114,6115
3193,0,,,разу'мен,разу'мна,разу'мно,разу'мны,17600,17601,17602,17603
3198,,,,,,,,5753,5754,5755,5756
3210,0,,,,,,,21946,21947,21948,21949
3211,0,,,туп,тупа',ту'по,"ту'пы,тупы'",21765,21766,21767,21768
3213,0,,,по'длинен,по'длинна,по'длинно,по'длинны,15049,15050,15051,15052
3220,0,,,внеза'пен,внеза'пна,внеза'пно,внеза'пны,2919,2920,2921,2922
3224,,,,максима'лен,максима'льна,максима'льно,максима'льны,10113,10114,10115,10116
3230,1,,,,,,,83274,83275,83276,83277
3231,0,,,"отве'тствен,отве'тственен",отве'тственна,отве'тственно,отве'тственны,13538,13539,13540,13541
3238,,,,,,,,4714,4715,4716,4717
3243,0,,,напряжён,напряжённа,напряжённо,напряжённы,24986,24987,24988,24989
3266,,,,,,,,22977,22978,22979,22980
3269,0,,,необы'чен,необы'чна,необы'чно,необы'чны,12030,12031,12032,12033
3271,0,,,,,,,16125,16126,16127,16128
3274,,,,,ро'сла,ро'сло,ро'слы,18284,18285,18286,18287
3280,,,,забы'т,забы'та,забы'то,забы'ты,5954,5955,5956,5957
3287,0,"мудре'е;мудре'й",мудре'йший,му'др,мудра',му'дро,"му'дры, мудры'",11110,11111,11112,11113
3291,,,,осторо'жен,осторо'жна,осторо'жно,осторо'жны,13478,13479,13480,13481
3310,0,,,стара'телен,стара'тельна,стара'тельно,стара'тельны,20311,20312,20313,20314
3314,0,до'шлее,,,,,,83278,83279,83280,83281
3322,,,,сме'ртен,сме'ртна,сме'ртно,сме'ртны,19572,19573,19574,19575
3325,1,,,ме'ден,ме'дна,ме'дно,ме'дны,10417,10418,10419,10420
3326,,,,традицио'нен,традицио'нна,традицио'нно,традицио'нны,21501,21502,21503,21504
3339,,,,,,,,4796,4797,4798,4799
3354,0,,,колю'ч,колю'ча,колю'че,колю'чи,8344,8345,8346,8347
3364,0,,,раскры'т,раскры'та,раскры'то,раскры'ты,17680,17681,17682,17683
3365,0,,,жу'ток,жутка',жу'тко,жу'тки,5919,5920,5921,5922
3369,1,,,,,,,98407,98408,98409,98410
3381,,,,,,,,22610,22611,22612,22613
3392,,,,,,,,11003,11004,11005,11006
3396,0,неподви'жнее,неподви'жнейший,неподви'жен,неподви'жна,неподви'жно,неподви'жны,12097,12098,12099,12100
3402,,,,,,,,23683,23684,23685,23686
3405,0,,,,,,,4099,4100,4101,4102
3406,0,,,столи'чен,столи'чна,столи'чно,столи'чны,20490,20491,20492,20493
3407,0,,,коне'чен,коне'чна,коне'чно,коне'чны,8539,8540,8541,8542
3412,0,,,,,,,18975,18976,18977,18978
3413,0,,,неле'п,неле'па,неле'по,неле'пы,11970,11971,11972,11973
